證券代碼,年月日,上市別,TSE 產業別,收盤價(元),成交量(千股),成交值(千元),市值(百萬元),週轉率％,流通在外股數(千股),source_group,investor_class,daily_return,return_20d,volatility_20d,avg_turnover_value_20d,avg_turnover_rate_20d
2303 聯電,2025-04-17,TSE,24,40.7191,20672,915640,553824,0.1646,12558359,medium_investor,medium,-0.018909066376894823,-0.008987938201536316,0.035705130808377464,2295717.15,0.416115
2303 聯電,2025-04-18,TSE,24,40.9037,16139,715122,556335,0.1285,12558359,medium_investor,medium,0.004533499021343923,0.0,0.03570028358675208,2247963.05,0.40763000000000005
2303 聯電,2025-04-21,TSE,24,40.3036,14753,647099,548172,0.1175,12558359,medium_investor,medium,-0.014671044428743563,-0.0332225116698569,0.035575448411777386,2182416.05,0.39619
2303 聯電,2025-04-22,TSE,24,40.9037,27874,1234492,556335,0.222,12558359,medium_investor,medium,0.0148894887801585,-0.015557122606203122,0.035747797230309096,2155585.25,0.391575
2303 聯電,2025-04-23,TSE,24,41.6424,33826,1520794,566298,0.2694,12556508,medium_investor,medium,0.018059490950696366,0.005573317621149654,0.03596764901020734,2150401.35,0.390645
2303 聯電,2025-04-24,TSE,24,40.0727,42911,1884424,544952,0.3417,12556508,medium_investor,medium,-0.037694753424394434,-0.03233152063672984,0.036990172265314904,2162627.6,0.39314499999999997
2303 聯電,2025-04-25,TSE,24,41.2269,54530,2425444,560648,0.4343,12556508,medium_investor,medium,0.028802651181477845,0.0022438531066304446,0.03754941690689046,2220951.3,0.403595
2303 聯電,2025-04-28,TSE,24,41.4577,23062,1030983,563787,0.1837,12556508,medium_investor,medium,0.005598286555622778,0.0022313334332557666,0.037549332061572224,2176200.35,0.395505
2303 聯電,2025-04-29,TSE,24,41.5039,28542,1283087,564415,0.2273,12556508,medium_investor,medium,0.001114388883126649,0.008977843469974323,0.037519432429730944,2155836.2,0.39171999999999996
2303 聯電,2025-04-30,TSE,24,41.7347,30414,1372385,567554,0.2422,12556508,medium_investor,medium,0.0055609231903506195,0.012317200662673944,0.037531990343855764,2087961.35,0.379125
2303 聯電,2025-05-02,TSE,24,42.1502,31343,1427811,573205,0.2496,12556508,medium_investor,medium,0.009955744260770949,-0.006528830561526644,0.037025414169353885,1828315.5,0.3344
2303 聯電,2025-05-05,TSE,24,41.5962,35467,1603829,565671,0.2825,12556508,medium_investor,medium,-0.01314347262883675,-0.004420680262990917,0.036982112955428234,1793484.5,0.32835000000000003
2303 聯電,2025-05-06,TSE,24,41.9194,43527,1978038,570065,0.3466,12556508,medium_investor,medium,0.007769940523413288,0.11411022726366693,0.028551809893253784,1863204.75,0.33998000000000006
2303 聯電,2025-05-07,TSE,24,42.2426,31901,1456805,574460,0.2541,12556508,medium_investor,medium,0.00771003401766257,0.09712204991286422,0.028259559062555346,1686829.7,0.30416999999999994
2303 聯電,2025-05-08,TSE,24,41.8271,21261,966561,568810,0.1693,12556508,medium_investor,medium,-0.009836042289063651,0.13533797850769935,0.02617474711193649,1561318.85,0.278515
2303 聯電,2025-05-09,TSE,24,42.0579,16916,769970,571949,0.1347,12556508,medium_investor,medium,0.005517953671184461,0.03876932044398118,0.014617032216902987,1490779.05,0.26544
2303 聯電,2025-05-12,TSE,24,42.8889,34164,1575599,583250,0.2721,12556508,medium_investor,medium,0.019758475815482957,0.053287032375469945,0.015132926846277818,1417428.2,0.25133
2303 聯電,2025-05-13,TSE,24,42.9812,32070,1493869,584505,0.2554,12556508,medium_investor,medium,0.002152071981328607,0.050790026330136406,0.015127180426546889,1365713.55,0.24156999999999998
2303 聯電,2025-05-14,TSE,24,43.3967,27592,1295410,590156,0.2197,12556508,medium_investor,medium,0.009667017207523276,0.051452398777896535,0.015142096392668381,1360347.75,0.24008000000000002
2303 聯電,2025-05-15,TSE,24,43.8584,42408,2005585,596434,0.3377,12556508,medium_investor,medium,0.010639057808543129,0.05672960854281173,0.015235974400375558,1380147.35,0.242645
2303 聯電,2025-05-16,TSE,24,44.1354,29107,1385934,600201,0.2318,12556508,medium_investor,medium,0.0063157798734105874,0.08389920209434876,0.014356561191771174,1403662.05,0.24600499999999997
2303 聯電,2025-05-19,TSE,24,44.0892,36989,1767427,599573,0.2946,12556508,medium_investor,medium,-0.0010467787762203917,0.07787804037287582,0.014402559908691779,1456277.3,0.25431
2303 聯電,2025-05-20,TSE,24,44.1816,28818,1372924,600829,0.2295,12556508,medium_investor,medium,0.002095751340464469,0.09621969253366935,0.013740131490015831,1492568.55,0.25991
2303 聯電,2025-05-21,TSE,24,45.7512,93873,4594760,622175,0.7476,12556508,medium_investor,medium,0.03552610136346335,0.11851006143698473,0.015239142204739974,1660581.95,0.28619
2303 聯電,2025-05-22,TSE,24,45.6589,71129,3519218,620919,0.5665,12556508,medium_investor,medium,-0.00201743342251115,0.09645217374598958,0.015043961069043122,1760503.15,0.301045
2303 聯電,2025-05-23,TSE,24,44.3662,71795,3491384,603340,0.5718,12556508,medium_investor,medium,-0.028312114396098043,0.10714276801912526,0.013741522228534047,1840851.15,0.31255
2303 聯電,2025-05-26,TSE,24,43.4891,79080,3794021,591412,0.6298,12556508,medium_investor,medium,-0.01976955430034577,0.0548719404078406,0.013640797867461453,1909280.0,0.32232500000000003
2303 聯電,2025-05-27,TSE,24,42.4734,99894,4649489,577599,0.7956,12556508,medium_investor,medium,-0.02335527752931199,0.024499670748739044,0.01481030026931818,2090205.3,0.35292
2303 聯電,2025-05-28,TSE,24,43.4429,98207,4617542,590784,0.7821,12556508,medium_investor,medium,0.022826051128471025,0.04671850115290366,0.015570999658162955,2256928.05,0.38066000000000005
2303 聯電,2025-05-29,TSE,24,43.1659,149194,7046455,587017,1.1882,12556508,medium_investor,medium,-0.006376185751872043,0.03429280670521173,0.015671944148193423,2540631.55,0.42796
2303 聯電,2025-06-02,TSE,24,43.3506,82317,3823325,589528,0.6556,12556508,medium_investor,medium,0.004278840473614487,0.028479105674468874,0.01556759072448724,2660407.25,0.44826000000000005
2303 聯電,2025-06-03,TSE,24,43.6276,78597,3697011,593295,0.6259,12556508,medium_investor,medium,0.006389761618063039,0.04883619176751708,0.01520780115404291,2765066.35,0.46543
2303 聯電,2025-06-04,TSE,24,42.4272,85623,3958633,576972,0.6819,12556508,medium_investor,medium,-0.027514692534084007,0.012113723001760501,0.016551182996676225,2864096.1,0.48219500000000004
2303 聯電,2025-06-05,TSE,24,41.8271,74800,3406889,568810,0.5957,12556508,medium_investor,medium,-0.014144228230946077,-0.009836042289063651,0.016786021050523618,2961600.3,0.499275
2303 聯電,2025-06-06,TSE,24,41.5501,55833,2527229,565043,0.4447,12556508,medium_investor,medium,-0.006622500723215352,-0.006622500723215352,0.016705732543674877,3039633.7,0.5130450000000001
2303 聯電,2025-06-09,TSE,24,42.1502,39339,1784352,573205,0.3133,12556508,medium_investor,medium,0.01444280519180463,0.0021945936435248115,0.016983390293631984,3090352.8,0.5219750000000001
2303 聯電,2025-06-10,TSE,24,42.8427,47792,2207772,582622,0.3806,12556508,medium_investor,medium,0.016429340786046076,-0.0010772017934710387,0.01679738283437403,3121961.45,0.5274
2303 聯電,2025-06-11,TSE,24,43.6276,57332,2698126,593295,0.4566,12556508,medium_investor,medium,0.018320507344308457,0.01503913338855134,0.017284362992668646,3182174.3,0.53746
2303 聯電,2025-06-12,TSE,24,43.6737,33016,1558808,593923,0.2629,12556508,medium_investor,medium,0.0010566705480015148,0.006382973820589832,0.017160995902100788,3195344.2,0.53962
2303 聯電,2025-06-13,TSE,24,43.8122,44917,2134058,595806,0.3577,12556508,medium_investor,medium,0.0031712449368841433,-0.0010533900005473829,0.017008382755905223,3201767.85,0.54062
2303 聯電,2025-06-16,TSE,24,44.3201,41273,1975836,602712,0.3287,12556508,medium_investor,medium,0.011592661404814075,0.004184849349955,0.017150465842828644,3231262.95,0.545465
2303 聯電,2025-06-17,TSE,24,43.8584,71371,3430753,596434,0.5684,12556508,medium_investor,medium,-0.010417395267609764,-0.005234842092847969,0.017317771946554317,3314429.25,0.559155
2303 聯電,2025-06-18,TSE,24,44.5971,41980,2015511,606479,0.3343,12556508,medium_investor,medium,0.016842839684074074,0.00940436742897477,0.017726212083954238,3346558.6,0.564395
2303 聯電,2025-06-19,TSE,24,44.0892,51364,2465997,599573,0.4091,12556508,medium_investor,medium,-0.011388632893170159,-0.03632691601531757,0.01587057599552811,3240120.45,0.54747
2303 聯電,2025-06-20,TSE,24,43.9969,65811,3127104,598318,0.5241,12556508,medium_investor,medium,-0.002093483211307978,-0.0364003513006228,0.015870658010112466,3220514.75,0.54535
2303 聯電,2025-06-23,TSE,24,43.3967,74927,3504055,590156,0.5967,12556508,medium_investor,medium,-0.013641870222674601,-0.021852220834779557,0.014885995810967124,3221148.3,0.546595
2303 聯電,2025-06-24,TSE,24,44.5864,132725,5785593,569438,1.057,12556508,medium_investor,medium,0.02741452691103219,0.025231609759686746,0.015481584837627831,3320726.9,0.567955
2303 聯電,2025-06-25,TSE,24,43.0625,96213,4248508,549975,0.7662,12556508,medium_investor,medium,-0.03417858360396886,0.013869857369553706,0.016543738812565503,3300677.85,0.5664849999999999
2303 聯電,2025-06-26,TSE,24,42.5217,81797,3558443,543069,0.6514,12556508,medium_investor,medium,-0.012558490566037639,-0.021204845901171443,0.01594774594828589,3247722.9,0.55995
2303 聯電,2025-06-27,TSE,24,43.554,49404,2179543,556253,0.3935,12556508,medium_investor,medium,0.024277016205843216,0.00899089327455238,0.016846442258475577,3004377.3,0.520215
2303 聯電,2025-06-30,TSE,24,43.4557,27637,1219704,554998,0.2201,12556508,medium_investor,medium,-0.002256968361114997,0.002424418577828158,0.016834359707883995,2874196.25,0.49844
2303 聯電,2025-07-01,TSE,24,43.2099,51209,2251170,551859,0.4078,12556508,medium_investor,medium,-0.005656335072269036,-0.009574214488076382,0.016818842125048375,2801904.2,0.487535
2303 聯電,2025-07-02,TSE,24,43.7015,41524,1834574,558137,0.3307,12556508,medium_investor,medium,0.011377022395330894,0.03003497756156448,0.015725072734027148,2695701.25,0.469975
2303 聯電,2025-07-03,TSE,24,43.6523,37209,1656314,557509,0.2963,12556508,medium_investor,medium,-0.0011258194798806631,0.043636780938673514,0.015302906206842276,2608172.5,0.455005
2303 聯電,2025-07-04,TSE,24,43.0133,44412,1948141,549347,0.3537,12556508,medium_investor,medium,-0.014638403932896948,0.035215318374685056,0.01564856077539151,2579218.1,0.450455
2303 聯電,2025-07-07,TSE,24,42.7183,39218,1700583,545580,0.3123,12556508,medium_investor,medium,-0.0068583438145876086,0.0134779906145166,0.015470131529536883,2575029.65,0.45040499999999994
2303 聯電,2025-07-08,TSE,24,42.9641,29455,1281985,548719,0.2346,12556508,medium_investor,medium,0.0057539742920482695,0.002833621597144953,0.015081160894838328,2528740.3,0.44310499999999997
2303 聯電,2025-07-09,TSE,24,43.1608,24747,1083499,551231,0.1971,12556508,medium_investor,medium,0.004578240903452047,-0.010699648846143273,0.014517002733526033,2448008.95,0.43013
2303 聯電,2025-07-10,TSE,24,42.9641,31767,1383219,548719,0.253,12556508,medium_investor,medium,-0.004557376137606317,-0.01624776467301825,0.014540847879770813,2439229.5,0.42963500000000004
2303 聯電,2025-07-11,TSE,24,42.5217,20103,870237,543069,0.1601,12556508,medium_investor,medium,-0.010296968864703326,-0.029455265884844706,0.014662598389807704,2376038.45,0.41975500000000004
2303 聯電,2025-07-14,TSE,24,42.4234,23398,1006384,541813,0.1863,12556508,medium_investor,medium,-0.0023117608185938554,-0.042795481057127494,0.014340653478009386,2327565.85,0.412635
2303 聯電,2025-07-15,TSE,24,42.8167,21213,918521,546836,0.1689,12556508,medium_investor,medium,0.009270826949277833,-0.023751436440909934,0.014414264987470119,2201954.25,0.39266
2303 聯電,2025-07-16,TSE,24,42.7183,28442,1234585,545580,0.2265,12556508,medium_investor,medium,-0.0022981687052013866,-0.04212829982218569,0.013781619842526665,2162907.95,0.38727
2303 聯電,2025-07-17,TSE,24,42.8167,24169,1049805,546836,0.1925,12556508,medium_investor,medium,0.002303462450518712,-0.028861943514511545,0.013633079663027292,2092098.35,0.37644
2303 聯電,2025-07-18,TSE,24,42.7183,25905,1129162,545580,0.2063,12556508,medium_investor,medium,-0.0022981687052013866,-0.029061138398387087,0.013633724323225937,1992201.25,0.36055
2303 聯電,2025-07-21,TSE,24,42.7675,16484,717189,546208,0.1313,12556508,medium_investor,medium,0.001151731225259356,-0.014498798295723092,0.013331709690332138,1852857.95,0.33728
2303 聯電,2025-07-22,TSE,24,42.2759,26480,1145043,539930,0.2109,12556508,medium_investor,medium,-0.01149470976793121,-0.05182073457377134,0.01176883594029226,1620830.45,0.294975
2303 聯電,2025-07-23,TSE,24,43.1608,24654,1077709,551231,0.1963,12556508,medium_investor,medium,0.02093154728817126,0.0022827285921624973,0.010349856240583908,1462290.5,0.26648
2303 聯電,2025-07-24,TSE,24,42.7675,15056,656775,546208,0.1199,12556508,medium_investor,medium,-0.009112435358010096,0.0057805779166870686,0.010153722264094537,1317207.1,0.23990500000000003
2303 聯電,2025-07-25,TSE,24,42.7675,17727,771825,546208,0.1412,12556508,medium_investor,medium,0.0,-0.018058042889286918,0.008449166831819703,1246821.2,0.22729
2303 聯電,2025-07-28,TSE,24,42.7675,35893,1554527,546208,0.2859,12556508,medium_investor,medium,0.0,-0.015836817724717345,0.008444835855816655,1263562.35,0.23057999999999995
2303 聯電,2025-07-29,TSE,24,42.0793,35928,1542705,537419,0.2861,12556508,medium_investor,medium,-0.01609165838545612,-0.026165300081694154,0.009062779322678885,1228139.1,0.22449499999999997
2303 聯電,2025-07-30,TSE,24,41.8335,46318,1966937,534272,0.3689,12556327,medium_investor,medium,-0.0058413519236300004,-0.04274452821985519,0.00860271082480529,1234757.25,0.22640500000000002
2303 聯電,2025-07-31,TSE,24,40.8503,43354,1809435,521715,0.3453,12556327,medium_investor,medium,-0.02350269520838566,-0.06418905762124794,0.009830465665642801,1242413.3,0.22885499999999998
2303 聯電,2025-08-01,TSE,24,40.3588,30847,1264663,515437,0.2457,12556327,medium_investor,medium,-0.01203173538505209,-0.06171347001973804,0.00968799539445646,1208239.4,0.22345500000000001
2303 聯電,2025-08-04,TSE,24,40.5062,36148,1488072,517321,0.2879,12556327,medium_investor,medium,0.0036522394124700597,-0.05178342771130873,0.009760213078910555,1197613.85,0.22223500000000002
2303 聯電,2025-08-05,TSE,24,40.7029,27928,1156980,519832,0.2224,12556327,medium_investor,medium,0.004856046728648922,-0.05262998643053163,0.00972170482674443,1191363.6,0.22162500000000002
2303 聯電,2025-08-06,TSE,24,40.0147,42666,1740352,511043,0.3398,12556327,medium_investor,medium,-0.016907886170272945,-0.07289253211247249,0.010061591479381047,1224206.25,0.22876000000000002
2303 聯電,2025-08-07,TSE,24,39.7197,55531,2249075,507276,0.4423,12556327,medium_investor,medium,-0.007372290683173799,-0.07551420837396805,0.01009342744942062,1267499.05,0.238225
2303 聯電,2025-08-08,TSE,24,39.818,34984,1413293,508531,0.2786,12556327,medium_investor,medium,0.002474842458527915,-0.06358400534315434,0.010069379641242208,1294651.85,0.24415
2303 聯電,2025-08-11,TSE,24,39.7197,24922,1008379,507276,0.1985,12556327,medium_investor,medium,-0.0024687327339393272,-0.06373133695083366,0.010068686491334496,1294751.6,0.24476
2303 聯電,2025-08-12,TSE,24,39.9655,24184,980812,510415,0.1926,12556327,medium_investor,medium,0.00618836496750963,-0.06659083955559397,0.00988910919583979,1297866.15,0.24594500000000002
2303 聯電,2025-08-13,TSE,24,40.0638,29688,1206933,511670,0.2364,12556327,medium_investor,medium,0.002459621423477776,-0.06213964507014558,0.009973698535873226,1296483.55,0.24644
2303 聯電,2025-08-14,TSE,24,40.113,25613,1046013,512298,0.204,12556327,medium_investor,medium,0.001228041274167646,-0.06314592203509373,0.009945579789395274,1296293.95,0.24701499999999998
2303 聯電,2025-08-15,TSE,24,40.5062,33183,1366395,517321,0.2643,12556327,medium_investor,medium,0.009802308478548127,-0.05178342771130873,0.010363191731924674,1308155.6,0.24991500000000003
2303 聯電,2025-08-18,TSE,24,39.7197,50965,2057628,507276,0.4059,12556327,medium_investor,medium,-0.019416780640988174,-0.07126439469223111,0.01097349095875993,1375177.55,0.263645
2303 聯電,2025-08-19,TSE,24,40.3588,32392,1315473,515437,0.258,12556327,medium_investor,medium,0.01609025244400142,-0.04534734919895256,0.011646212712868764,1383699.05,0.266
2303 聯電,2025-08-20,TSE,24,41.1944,109831,4609801,526110,0.8747,12556327,medium_investor,medium,0.02070428258521062,-0.04555985987284761,0.011622487496399294,1560303.65,0.29992
2303 聯電,2025-08-21,TSE,24,40.7029,46331,1931338,519832,0.369,12556327,medium_investor,medium,-0.01193123337152624,-0.048274975156368694,0.01172652515701892,1624031.8,0.31237499999999996
2303 聯電,2025-08-22,TSE,24,39.9163,24838,1012466,509787,0.1978,12556327,medium_investor,medium,-0.0193254043323694,-0.0666674460747062,0.012300070138583655,1636063.85,0.315205
2303 聯電,2025-08-25,TSE,24,39.8672,21545,875639,509159,0.1716,12556327,medium_investor,medium,-0.0012300739296979835,-0.06781551411702813,0.012285390036256146,1602119.45,0.30949000000000004
2303 聯電,2025-08-26,TSE,24,41.0961,64250,2667860,524854,0.5117,12556327,medium_investor,medium,0.030824838463699544,-0.02336540769451967,0.014088075152865953,1658377.2,0.32077
2303 聯電,2025-08-27,TSE,24,40.2604,30468,1250364,514182,0.2427,12556327,medium_investor,medium,-0.02033526295682564,-0.03760383424767244,0.014704780484946263,1622548.55,0.31446
2303 聯電,2025-08-28,TSE,24,39.9163,24015,977635,509787,0.1913,12556327,medium_investor,medium,-0.00854685994177895,-0.022863969175256904,0.013902046276294693,1580958.55,0.30676000000000003
2303 聯電,2025-08-29,TSE,24,39.818,24987,1013955,508531,0.199,12556327,medium_investor,medium,-0.0024626531016151976,-0.013399803760270501,0.013667407938135933,1568423.15,0.304425
2303 聯電,2025-09-01,TSE,24,40.0638,20893,848761,511670,0.1664,12556327,medium_investor,medium,0.006173087548345002,-0.010921784813189062,0.01372007114044556,1536457.6,0.29835
2303 聯電,2025-09-02,TSE,24,40.2113,20463,835573,513554,0.163,12556327,medium_investor,medium,0.003681627803653109,-0.012077763500880745,0.013698618801714512,1520387.25,0.29538000000000003
2303 聯電,2025-09-03,TSE,24,40.2113,11884,485117,513554,0.0946,12556327,medium_investor,medium,0.0,0.004913194401057641,0.01314444822854309,1457625.5,0.28312
